# Code book, raw-data file experiment ALEXIS 108: Extra experiment on detection.
# Detection of lag click: standard (s) = diotic single click, variable (v) = dichotic
# click pair (with fixed ild of -10 dB randomly pointing left or right). Peak of 
# standard fixed, peak of variable was varied. 
# Method: 2AFC with reminder. Possible 3-interval trials of equal probability: 
# <s, s, v-left>, <s, v-left, s>, <s, s, v-right>, <s, v-right, s>.
# Two response alternatives: "second", "third".
#
# Columns in raw data file 
# id: unique number for the listener = 1007
# date: date of testing
# time: test time for each trial
# day: rank order of date the experiment was conducted
# session: session number, there were 12 sessions, run on the same day
# trial: trial number within session, from 1 to whenever the staircase stopped
# tau: inter-click interval in ms
# ild: inter-aural-level difference of variable, always 10 dB
# ratio: dB-difference between lead and lag click of variable
# revno: reversal number, equals 0 of the trial was not a reversal
# speak: peak dB (re 0 dB) of standard (diotic single click)
# vpeak: peak dB (re 0 dB) of lag-click (dichotic click-pair)
# correct: Position of variable, in third interval (0) or second interval (1)
# answer: The answer given by the listener, "third" (0) or "second" (1). The answer 
#         was correct of answer == correct
#
id, date, time, day, session, trial, tau, ild, ratio, revno, speak, vpeak, correct, answer
1007, 2017-09-06, 16:24:07, 19,  7, 44, 5.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:10, 19,  7, 45, 5.00, 10.0, -36.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:12, 19,  7, 46, 5.00, 10.0, -37.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:24:15, 19,  7, 47, 5.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:18, 19,  7, 48, 5.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:24:20, 19,  7, 49, 5.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:24:23, 19,  7, 50, 5.00, 10.0, -35.000000, 12,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:26, 19,  7, 51, 5.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:28, 19,  7, 52, 5.00, 10.0, -36.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:24:31, 19,  7, 53, 5.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:24:34, 19,  7, 54, 5.00, 10.0, -35.000000, 14,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:24:59, 19,  8, 1, 0.50, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:02, 19,  8, 2, 0.50, 10.0, 5.000000, 0,    -18.872527,   -13.912110,   0,    0
1007, 2017-09-06, 16:25:04, 19,  8, 3, 0.50, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:07, 19,  8, 4, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:10, 19,  8, 5, 0.50, 10.0, -10.000000, 1,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:25:12, 19,  8, 6, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:25:15, 19,  8, 7, 0.50, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:17, 19,  8, 8, 0.50, 10.0, 0.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:20, 19,  8, 9, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:22, 19,  8, 10, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:25, 19,  8, 11, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:27, 19,  8, 12, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:30, 19,  8, 13, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:32, 19,  8, 14, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:35, 19,  8, 15, 0.50, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:37, 19,  8, 16, 0.50, 10.0, -20.000000, 3,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:25:40, 19,  8, 17, 0.50, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:25:42, 19,  8, 18, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:25:45, 19,  8, 19, 0.50, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:48, 19,  8, 20, 0.50, 10.0, -5.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:50, 19,  8, 21, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:25:53, 19,  8, 22, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:25:55, 19,  8, 23, 0.50, 10.0, -11.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:25:58, 19,  8, 24, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:00, 19,  8, 25, 0.50, 10.0, -8.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:03, 19,  8, 26, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:05, 19,  8, 27, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:08, 19,  8, 28, 0.50, 10.0, -14.000000, 7,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:26:10, 19,  8, 29, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:13, 19,  8, 30, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:26:16, 19,  8, 31, 0.50, 10.0, -8.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:18, 19,  8, 32, 0.50, 10.0, -8.000000, 8,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:21, 19,  8, 33, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:23, 19,  8, 34, 0.50, 10.0, -11.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:26:26, 19,  8, 35, 0.50, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:28, 19,  8, 36, 0.50, 10.0, -10.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:31, 19,  8, 37, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:33, 19,  8, 38, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:36, 19,  8, 39, 0.50, 10.0, -12.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:26:38, 19,  8, 40, 0.50, 10.0, -11.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:41, 19,  8, 41, 0.50, 10.0, -11.000000, 12,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:43, 19,  8, 42, 0.50, 10.0, -12.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:46, 19,  8, 43, 0.50, 10.0, -12.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:48, 19,  8, 44, 0.50, 10.0, -13.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:51, 19,  8, 45, 0.50, 10.0, -13.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:26:54, 19,  8, 46, 0.50, 10.0, -14.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:26:56, 19,  8, 47, 0.50, 10.0, -14.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:26:59, 19,  8, 48, 0.50, 10.0, -13.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:27:01, 19,  8, 49, 0.50, 10.0, -13.000000, 14,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:27:39, 19,  9, 1, 10.00, 10.0, 10.000000, 0,    -18.872527,   -8.872527,   0,    0
1007, 2017-09-06, 16:27:42, 19,  9, 2, 10.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:27:44, 19,  9, 3, 10.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:27:47, 19,  9, 4, 10.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:27:49, 19,  9, 5, 10.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:27:52, 19,  9, 6, 10.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:27:54, 19,  9, 7, 10.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:27:57, 19,  9, 8, 10.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:27:59, 19,  9, 9, 10.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:01, 19,  9, 10, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:04, 19,  9, 11, 10.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:07, 19,  9, 12, 10.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:09, 19,  9, 13, 10.00, 10.0, -50.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:12, 19,  9, 14, 10.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:15, 19,  9, 15, 10.00, 10.0, -45.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:17, 19,  9, 16, 10.00, 10.0, -50.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:20, 19,  9, 17, 10.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:22, 19,  9, 18, 10.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:25, 19,  9, 19, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:27, 19,  9, 20, 10.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:30, 19,  9, 21, 10.00, 10.0, -30.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:32, 19,  9, 22, 10.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:35, 19,  9, 23, 10.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:38, 19,  9, 24, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:40, 19,  9, 25, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:43, 19,  9, 26, 10.00, 10.0, -39.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:45, 19,  9, 27, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:48, 19,  9, 28, 10.00, 10.0, -36.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:28:50, 19,  9, 29, 10.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:53, 19,  9, 30, 10.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:28:56, 19,  9, 31, 10.00, 10.0, -42.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:28:58, 19,  9, 32, 10.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:29:01, 19,  9, 33, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:29:03, 19,  9, 34, 10.00, 10.0, -33.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:06, 19,  9, 35, 10.00, 10.0, -33.000000, 8,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:09, 19,  9, 36, 10.00, 10.0, -36.000000, 9,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:29:11, 19,  9, 37, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:29:14, 19,  9, 38, 10.00, 10.0, -34.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:17, 19,  9, 39, 10.00, 10.0, -34.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:19, 19,  9, 40, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:22, 19,  9, 41, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:25, 19,  9, 42, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:27, 19,  9, 43, 10.00, 10.0, -36.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:29:30, 19,  9, 44, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:32, 19,  9, 45, 10.00, 10.0, -35.000000, 12,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:35, 19,  9, 46, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:38, 19,  9, 47, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:40, 19,  9, 48, 10.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:43, 19,  9, 49, 10.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:29:46, 19,  9, 50, 10.00, 10.0, -38.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:29:48, 19,  9, 51, 10.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:29:51, 19,  9, 52, 10.00, 10.0, -37.000000, 14,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:30:54, 19,  10, 1, 2.00, 10.0, 10.000000, 0,    -18.872527,   -18.872526,   0,    0
1007, 2017-09-06, 16:30:57, 19,  10, 2, 2.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:30:59, 19,  10, 3, 2.00, 10.0, 0.000000, 0,    -18.872527,   -18.872526,   1,    1
1007, 2017-09-06, 16:31:02, 19,  10, 4, 2.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:04, 19,  10, 5, 2.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:07, 19,  10, 6, 2.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:09, 19,  10, 7, 2.00, 10.0, -20.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:31:12, 19,  10, 8, 2.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:14, 19,  10, 9, 2.00, 10.0, -15.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:17, 19,  10, 10, 2.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:19, 19,  10, 11, 2.00, 10.0, -20.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:31:22, 19,  10, 12, 2.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:24, 19,  10, 13, 2.00, 10.0, -15.000000, 4,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:27, 19,  10, 14, 2.00, 10.0, -18.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:31:29, 19,  10, 15, 2.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:32, 19,  10, 16, 2.00, 10.0, -15.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:35, 19,  10, 17, 2.00, 10.0, -18.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:37, 19,  10, 18, 2.00, 10.0, -18.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:40, 19,  10, 19, 2.00, 10.0, -21.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:43, 19,  10, 20, 2.00, 10.0, -21.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:45, 19,  10, 21, 2.00, 10.0, -24.000000, 7,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:31:48, 19,  10, 22, 2.00, 10.0, -21.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:31:50, 19,  10, 23, 2.00, 10.0, -18.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:53, 19,  10, 24, 2.00, 10.0, -18.000000, 8,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:31:55, 19,  10, 25, 2.00, 10.0, -21.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:31:58, 19,  10, 26, 2.00, 10.0, -21.000000, 9,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:32:01, 19,  10, 27, 2.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:32:03, 19,  10, 28, 2.00, 10.0, -19.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:06, 19,  10, 29, 2.00, 10.0, -19.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:32:08, 19,  10, 30, 2.00, 10.0, -18.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:32:11, 19,  10, 31, 2.00, 10.0, -18.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:32:14, 19,  10, 32, 2.00, 10.0, -17.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:16, 19,  10, 33, 2.00, 10.0, -17.000000, 10,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:32:19, 19,  10, 34, 2.00, 10.0, -18.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:32:21, 19,  10, 35, 2.00, 10.0, -17.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:32:24, 19,  10, 36, 2.00, 10.0, -16.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:32:26, 19,  10, 37, 2.00, 10.0, -16.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:32:29, 19,  10, 38, 2.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:32, 19,  10, 39, 2.00, 10.0, -15.000000, 12,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:34, 19,  10, 40, 2.00, 10.0, -16.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:37, 19,  10, 41, 2.00, 10.0, -16.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:32:39, 19,  10, 42, 2.00, 10.0, -17.000000, 13,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:32:42, 19,  10, 43, 2.00, 10.0, -16.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:32:45, 19,  10, 44, 2.00, 10.0, -16.000000, 14,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:28, 19,  11, 1, 4.00, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:33:30, 19,  11, 2, 4.00, 10.0, 10.000000, 1,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:33:33, 19,  11, 3, 4.00, 10.0, 5.000000, 0,    -18.872527,   -13.872527,   0,    0
1007, 2017-09-06, 16:33:35, 19,  11, 4, 4.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:33:38, 19,  11, 5, 4.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:40, 19,  11, 6, 4.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:42, 19,  11, 7, 4.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:45, 19,  11, 8, 4.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:33:47, 19,  11, 9, 4.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:50, 19,  11, 10, 4.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:33:52, 19,  11, 11, 4.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:55, 19,  11, 12, 4.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:33:57, 19,  11, 13, 4.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:00, 19,  11, 14, 4.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:02, 19,  11, 15, 4.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:04, 19,  11, 16, 4.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:07, 19,  11, 17, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:10, 19,  11, 18, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:12, 19,  11, 19, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:15, 19,  11, 20, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:17, 19,  11, 21, 4.00, 10.0, -40.000000, 2,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:34:20, 19,  11, 22, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:34:23, 19,  11, 23, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:34:25, 19,  11, 24, 4.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:27, 19,  11, 25, 4.00, 10.0, -25.000000, 3,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:30, 19,  11, 26, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:33, 19,  11, 27, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:35, 19,  11, 28, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:38, 19,  11, 29, 4.00, 10.0, -35.000000, 4,    -18.872527,   -18.872527,   1,    0
1007, 2017-09-06, 16:34:40, 19,  11, 30, 4.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:43, 19,  11, 31, 4.00, 10.0, -32.000000, 5,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:45, 19,  11, 32, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:48, 19,  11, 33, 4.00, 10.0, -35.000000, 6,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:34:51, 19,  11, 34, 4.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:53, 19,  11, 35, 4.00, 10.0, -32.000000, 7,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:34:56, 19,  11, 36, 4.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:34:58, 19,  11, 37, 4.00, 10.0, -35.000000, 8,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:35:01, 19,  11, 38, 4.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:35:03, 19,  11, 39, 4.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:35:06, 19,  11, 40, 4.00, 10.0, -29.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:35:09, 19,  11, 41, 4.00, 10.0, -29.000000, 9,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:35:11, 19,  11, 42, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:35:14, 19,  11, 43, 4.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:35:16, 19,  11, 44, 4.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-09-06, 16:35:19, 19,  11, 45, 4.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-09-06, 16:35:21, 19,  11, 46, 4.00, 10.0, -32.000000, 10,    -18.872527,   -18.872527,   0,    1
1007, 2017-09-06, 16:35:24, 19,  11, 47, 4.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   1,    0
